NAME	Description	GSM3118997	GSM3118998	GSM3118999	GSM3119000	GSM3119001	GSM3119002	GSM3119003	GSM3119004	GSM3119005	GSM3119006	GSM3119007	GSM3119008	GSM3119009	GSM3119010	GSM3119011	GSM3119012	GSM3119013	GSM3119014	GSM3119015	GSM3119016
ENSMUSG00000018659	N/A	1756.4	1706	1752.4	1598	1632.4	1631.3	1577.3	1632.4	1689.4	1605.9	1527.6	1441.1	1449.1	1389	1279.1	1401.9	1459.3	1472.4	1380.1	1389.4
ENSMUSG00000018661	N/A	2180.7	2158.2	2212.4	2194.7	2164.2	2201	1971.4	2097.1	1932.4	2128.8	2451	2279.7	2232.3	2277.1	2282.7	2285.3	2389.7	2464.9	2311.4	2423.3
ENSMUSG00000018666	N/A	1184.2	1271.6	1312.8	1317.8	1315.8	1161	1360.4	1345.8	1252.4	1311.9	1317	1408.3	1432.5	1432.2	1465.2	1300.5	1330.3	1455.4	1423.3	1454
ENSMUSG00000018669	N/A	912.74	802.55	824.68	804.02	716.67	820.8	750.19	803.06	790.2	740.61	712.88	623.23	613.76	631.71	613.48	687.91	645.58	607.05	569.74	599.69
ENSMUSG00000018672	N/A	110.04	124.34	111.69	129.4	108.07	139.27	125.32	144.52	116.14	126.54	97.712	97.312	123.23	118.78	114.66	121.65	96.722	128.2	103	116.32
ENSMUSG00000018677	N/A	1620.1	1500.1	1486.7	1472.4	1591.7	1575.4	1363.8	1498.6	1531.3	1354.7	1438.1	1507.8	1411.2	1576.6	1483.1	1546.7	1503.8	1530.8	1446.3	1286
ENSMUSG00000018678	N/A	508.03	542.57	529.38	565.32	607.65	497.73	490.04	526.34	587.86	560.11	561.5	532.48	471.57	593.92	522.65	559.01	550.4	574.05	541.65	563.5
ENSMUSG00000018697	N/A	473.18	516.73	472.77	511.3	489.16	442.94	499.55	459.01	502.86	487.54	393.6	424.24	412.33	433.29	473.51	389.57	432.18	416.64	427.13	489.83
ENSMUSG00000018707	N/A	35163	34175	36180	36343	37210	41149	23455	35060	44928	32685	35914	28434	27171	46037	28622	33849	37288	27709	29337	32604
ENSMUSG00000018727	N/A	1.2227	0	0	1.2563	0	0	0	1.6422	1.1973	0.93041	0	0	1.1849	0	1.489	0	0	0	0	1.2924
ENSMUSG00000018733	N/A	245.15	258.37	299.88	291.46	238.89	223.75	320.65	342.41	257.41	282.85	249.1	256.95	235.79	230.82	215.91	228.82	212.64	236.6	256.42	264.95
ENSMUSG00000018736	N/A	2802.4	4036.2	3528.2	3561.5	3902.8	3013.8	3680.1	3470.1	3862.4	4149.6	3329.1	4301.4	3793.9	4017	4559.4	3122.4	3352.3	4015.5	3575.5	4140.9
ENSMUSG00000018740	N/A	313.01	394.82	408	469.85	380.14	429.24	425.22	390.03	560.33	352.63	297.26	267.88	295.03	305.06	297.81	257.78	322.41	300.69	235.53	284.33
ENSMUSG00000018750	N/A	5999.7	6141.1	6160.3	6386.9	6983.8	6766.2	5865.8	6246.3	7080.7	6899	5818.7	6267.3	5508.4	7027.1	7022.3	6773.3	6855	5745.2	6231.1	6250.2
ENSMUSG00000018752	N/A	92.924	161.48	78.031	81.658	111.86	57.08	82.106	115.78	94.585	80.015	44.039	85.284	77.016	51.293	125.08	66.618	82.137	104.63	73.469	99.517
ENSMUSG00000018761	N/A	1091.2	1071.4	1057.2	1064.1	1044.7	1145	1049.2	1024.8	1238	1045.8	963.35	1024.5	816.37	1007	966.39	984.79	971.83	1054.8	965.9	1032.7
ENSMUSG00000018765	N/A	4270.2	4306.7	4576.8	4670.8	4488.7	4406.5	4260.9	4381.5	4740	4188.7	4447.9	4349.5	4743	4855.3	4519.2	4592.3	4656.5	4358.7	4571.6	4398.1
ENSMUSG00000018770	N/A	5769.9	4876.7	5288.7	4170.8	4360.7	5351.8	5078.5	5263.4	4321	4501.3	5704.4	4882	5016.7	4173.6	4158.9	5543.8	5449.5	5019.4	5303.4	3833.3
ENSMUSG00000018774	N/A	243.93	274.51	251.94	263.82	308.09	275.12	251.5	255.37	272.98	231.67	218.82	231.8	182.47	245.67	202.51	179.58	242.57	227.17	203.84	254.61
ENSMUSG00000018796	N/A	2175.2	2391.5	2278.7	2365.6	2266.6	2543.5	2330.1	2346.8	2352.6	2351.2	1924	2039.2	1828.2	1985.6	1959.6	1933.4	1887.6	1931.4	1939	1858.5
ENSMUSG00000018800	N/A	1915.3	1526.8	1688.1	1858	1815.4	1593.7	1890.2	1708.8	1730.1	2100.9	1912.9	1979	1959.8	1838.4	2459.9	2000	1721.8	1811.7	1843.2	1982.6
ENSMUSG00000018809	N/A	515.36	432.76	432.48	400.75	457.87	531.98	580.79	427.81	409.47	353.56	539.48	426.42	389.82	353.65	308.23	469.22	428.34	429.83	401.2	315.35
ENSMUSG00000018819	N/A	231.09	289.86	255.51	304.02	292.93	286.54	266.2	247.16	329.25	325.64	272.49	313.8	169.44	143.08	169.75	152.06	134.34	223.4	155.58	254.61
ENSMUSG00000018820	N/A	4031.8	3341.8	3616.4	3469.8	3277.2	3978.4	3453.6	3521	3600.2	3262	3495.6	3251.7	3129.2	3191	3128.5	3504.7	3374.5	3324.6	3095	3064.4
ENSMUSG00000018821	N/A	635.8	581.33	504.39	546.48	562.15	603.9	508.19	534.55	532.79	505.21	455.53	481.09	432.47	512.93	463.09	518.46	490.52	471.31	449.46	462.69
ENSMUSG00000018822	N/A	6.7248	6.4592	5.1	7.5376	7.5838	6.8495	2.5928	8.2112	7.1837	7.4433	0	6.5603	2.3697	5.3992	4.4671	5.7929	3.0706	2.8278	0.72028	7.7546
ENSMUSG00000018830	N/A	264.1	269.67	332.01	393.21	386.78	301.38	292.99	310.38	427.43	283.78	173.4	218.68	238.16	426.54	272.49	150.62	274.05	211.15	244.9	332.15
ENSMUSG00000018841	N/A	709.77	700.01	737.47	719.85	675.91	729.48	669.81	718.48	613.01	592.67	550.49	575.12	511.86	561.52	635.82	615.5	629.46	620.24	645.37	557.04
ENSMUSG00000018845	N/A	69.082	67.821	30.6	62.814	57.827	65.071	31.978	62.405	69.442	12.095	56.425	80.911	39.1	48.593	56.583	40.55	52.967	52.787	61.944	36.188
ENSMUSG00000018846	N/A	2226.5	1841.7	1906.9	2136.9	2058.1	1908.7	2074.3	1846.7	1888.1	2446.1	2080.8	2097.1	2105.5	1893.8	2719	2033.3	1890.7	1767.4	2155.8	2273.4
ENSMUSG00000018848	N/A	1405.5	1684.2	1513.7	1496.2	1627.7	1417.9	1503	1522.4	1459.5	1738	1529	1552.6	1431.3	1580.6	1579.9	1442.4	1527.6	1589.3	1513.3	1495.3
ENSMUSG00000018849	N/A	4995.9	4809.7	4854.7	4866.8	5277.4	5349.5	4748.3	4837.2	4791.5	5243.8	5537.9	5469.1	5357.9	6520.9	5619.6	6192.6	6227.9	5542.6	5657.1	5476
ENSMUSG00000018858	N/A	1442.8	1313.6	1267.4	1335.4	1246.6	1325.4	1198.8	1190.6	1378.1	1199.3	1251	1117.4	1170.6	1206.7	1107.8	1294.7	1255.1	1130.2	1103.5	1173.5
ENSMUSG00000018861	N/A	427.33	395.62	452.88	445.98	401	471.48	471.89	396.6	378.34	323.78	412.87	407.83	418.26	481.88	472.02	415.64	443.7	356.31	458.1	342.49
ENSMUSG00000018862	N/A	6.1134	8.074	3.06	12.563	9.4798	6.8495	0	6.569	3.5918	4.6521	4.1287	3.2802	4.7394	1.3498	1.489	5.7929	0.76764	8.4835	5.7622	0
ENSMUSG00000018865	N/A	20842	17030	17321	16737	17306	18870	15029	16490	17398	16749	18653	15364	15776	16690	15775	19486	18919	15815	16438	15008
ENSMUSG00000018882	N/A	1090.6	980.18	1073.6	1017.6	1054.2	1022.9	1006.9	1040.4	1011.7	1116.5	1052.8	1130.6	1112.6	1055.6	1030.4	1241.1	1089.3	1117	1063.1	1033.9
ENSMUSG00000018893	N/A	1.2227	3.2296	2.04	2.5125	4.7399	2.2832	0.86428	0.82112	2.3946	1.8608	6.8811	3.2802	2.3697	4.0494	4.4671	2.8964	6.1411	3.7705	3.6014	1.2924
ENSMUSG00000018899	N/A	267.77	282.59	275.4	305.27	280.6	262.57	305.95	264.4	293.33	254	199.55	268.97	244.08	259.16	253.14	181.03	178.09	198.89	217.52	214.54
ENSMUSG00000018900	N/A	452.39	382.71	512.55	517.59	419.95	571.94	524.62	491.85	478.91	461.48	498.19	420.96	510.68	391.45	333.54	419.99	353.11	459.05	435.77	439.43
ENSMUSG00000018906	N/A	559.99	614.43	596.7	517.59	651.26	538.83	607.59	584.64	520.82	519.17	741.78	768.65	707.36	930.02	899.38	829.83	786.83	867.21	771.42	833.62
ENSMUSG00000018907	N/A	2.4454	3.2296	1.02	2.5125	1.896	2.2832	0.86428	0	2.3946	2.7912	0	1.0934	2.3697	0	1.489	7.2411	0	0.94262	0.72028	0
ENSMUSG00000018909	N/A	14478	14035	15426	14387	15316	15415	14384	15725	14446	14012	16575	17580	17115	16759	17489	15774	16414	16225	16601	16155
ENSMUSG00000018919	N/A	3.6681	7.2666	11.73	7.5376	1.896	5.708	5.1857	6.569	1.1973	7.4433	6.8811	6.5603	4.7394	4.0494	2.9781	1.4482	3.8382	5.6557	2.1608	1.2924
ENSMUSG00000018920	N/A	44.017	37.948	43.86	38.945	28.439	25.115	32.843	52.552	38.313	56.755	24.772	43.736	26.067	63.441	34.248	23.172	40.685	40.533	20.888	37.48
ENSMUSG00000018921	N/A	1205.6	1203.8	1201.6	1162.1	1227.6	1255.7	1124.4	1143.8	1239.2	1226.3	1208.3	1007	1040.3	1086.6	1085.5	1248.4	1196	1127.4	1116.4	1019.7
ENSMUSG00000018923	N/A	277.55	251.91	241.74	246.23	239.84	268.27	219.53	251.26	235.86	223.3	239.46	262.41	213.28	233.52	232.29	262.13	281.72	275.24	254.98	223.59
ENSMUSG00000018924	N/A	1.2227	2.4222	1.53	8.7939	1.896	3.4248	6.9142	0.82112	3.5918	0.93041	4.1287	1.0934	1.1849	4.0494	0	0	0.76764	6.5983	0.72028	3.8773
ENSMUSG00000018927	N/A	33.013	32.296	36.72	20.1	30.335	47.947	38.028	47.625	51.483	61.407	31.653	22.961	37.916	24.297	41.693	30.413	24.564	36.762	33.133	41.358
ENSMUSG00000018930	N/A	0.61134	1.6148	7.1401	2.5125	0	1.1416	1.7286	0	1.1973	0.93041	1.3762	2.1868	2.3697	0	0	0	0	2.8278	3.6014	1.2924
ENSMUSG00000018931	N/A	491.52	509.47	514.59	491.2	461.67	610.75	529.8	472.15	494.48	433.57	474.8	492.03	522.52	550.72	430.33	528.6	553.47	511.84	488.35	475.61
ENSMUSG00000018932	N/A	492.74	435.99	442.68	404.52	437.97	493.17	421.77	449.15	439.4	342.39	609.66	471.25	550.96	519.68	552.43	629.98	559.61	578.77	568.3	482.08
ENSMUSG00000018965	N/A	38535	45605	46015	44457	44179	41088	42654	45797	45726	53219	43395	43665	45659	44484	45554	38836	41011	47726	44500	44898
ENSMUSG00000018974	N/A	1617	1672.9	1633.5	1790.2	1827.7	1659.9	1525.4	1666.1	1783.9	1650.6	1542.7	1695.8	1750	2008.5	1804.7	1807.4	1824.7	1770.2	1768.3	1744.8
ENSMUSG00000018983	N/A	47.074	35.525	42.33	46.482	72.994	122.15	45.807	36.129	26.34	103.28	28.901	30.615	80.571	76.939	31.27	28.964	26.1	24.508	31.692	28.433
ENSMUSG00000018986	N/A	0	7.2666	8.1601	2.5125	2.8439	1.1416	6.0499	0	4.7891	7.4433	1.3762	0	3.5546	6.7491	1.489	5.7929	6.1411	0	0	2.5849
ENSMUSG00000018995	N/A	535.54	487.67	458.49	394.47	377.3	404.12	464.98	479.54	375.94	341.46	443.14	477.81	605.46	488.63	555.41	470.67	431.41	492.99	416.32	493.71
ENSMUSG00000018999	N/A	3742.7	3548.5	3392.5	3182.1	3299.9	3465.9	3302.4	3292.7	3065	3178.3	3835.5	3645.4	3205.1	2958.8	3171.7	3448.2	3743	3687.5	3588.4	3215.6
ENSMUSG00000019027	N/A	333.79	351.22	351.39	361.81	312.83	369.88	335.34	364.58	353.2	316.34	266.99	272.25	282	295.61	312.7	236.06	300.91	325.2	314.76	325.69
ENSMUSG00000019039	N/A	2107.3	2343.1	2079.8	2483.7	2140.5	2304.9	1938.6	2101.3	2316.7	2319.5	2413.9	2490.7	2252.4	2794.1	2485.2	2460.5	2560.1	2561.1	2294.1	2927.4
ENSMUSG00000019054	N/A	3690.7	3173.9	2986.6	2840.4	2897	3245.5	2761.4	2907.6	2921.4	2805.2	3081.4	2688.6	2665.9	2622.7	2641.6	3348.3	3134.3	2893.8	2727	2677.9
ENSMUSG00000019055	N/A	515.97	554.68	524.79	532.66	591.54	590.2	549.68	513.2	611.81	496.84	558.74	684.46	654.04	649.26	606.04	664.74	693.18	661.72	628.08	721.18
ENSMUSG00000019066	N/A	626.02	556.3	567.12	494.97	444.6	497.73	541.9	550.97	494.48	389.84	518.83	499.68	539.11	607.42	571.79	499.64	525.83	561.8	515.72	449.77
ENSMUSG00000019080	N/A	223.75	165.52	171.87	123.11	136.51	206.63	149.52	146.98	148.46	133.05	167.9	156.35	105.45	168.73	96.787	169.44	188.84	147.05	131.09	134.41
ENSMUSG00000019082	N/A	8516	7912.5	7871.4	7853	8375.4	9190.9	7038.7	7124.1	8776	7868.5	8301.4	7403.3	6568.9	7608.9	6520.5	8327.3	8591.4	7230.8	7087.6	6308.4
ENSMUSG00000019087	N/A	13308	14096	14557	13051	13334	13333	14325	14237	13763	12930	13627	13729	13096	12829	13221	13791	14078	15000	13942	12719
ENSMUSG00000019088	N/A	42.183	50.866	46.41	42.713	35.075	41.097	50.992	42.698	51.483	40.008	41.287	49.203	45.025	52.643	19.357	52.136	45.291	42.418	29.532	42.65
ENSMUSG00000019102	N/A	47.074	53.288	38.76	42.713	44.555	45.664	32.843	28.739	35.918	39.077	34.405	26.241	33.176	17.548	28.292	20.275	52.967	36.762	35.294	23.264
ENSMUSG00000019122	N/A	29.956	69.436	60.691	105.53	49.295	34.248	76.921	50.089	89.796	58.616	22.02	31.708	81.755	167.38	138.48	28.964	36.847	150.82	115.24	89.178
ENSMUSG00000019124	N/A	12893	12095	12367	11838	11960	12808	11527	12465	11948	12876	11205	11296	10690	10080	10660	11409	11363	11055	11632	10414
ENSMUSG00000019132	N/A	7209.6	7598.4	7434.3	7967.3	7158.2	7797.1	8460.4	8251.5	7352.5	7651.7	7910.5	7081.9	8731.2	7795.2	7330.5	8253.4	7864.5	7892.5	8070.7	7895.5
ENSMUSG00000019139	N/A	545.93	607.97	525.3	394.47	558.36	626.73	460.66	563.29	610.61	452.18	631.68	609.02	545.04	611.46	416.93	663.29	842.1	464.71	634.57	593.23
ENSMUSG00000019143	N/A	995.27	1058.5	1054.7	1110.5	1123.4	1043.4	1230.7	1106.9	925.49	989.96	1066.6	1165.6	1125.6	993.46	1200.2	1204.9	1176	1301.8	1135.9	1314.4
ENSMUSG00000019146	N/A	3640.6	3626	3986.7	3684.7	4483	3541.2	3649	3922.5	3916.3	4393.4	4320	3939.5	4385.2	4669	4483.5	4239	4370.2	4428.4	4417.5	4449.8
ENSMUSG00000019158	N/A	520.25	402.08	383.01	320.35	336.53	394.99	306.82	389.21	425.03	259.59	456.9	366.29	311.62	319.91	269.52	489.5	419.9	332.74	293.15	281.75
ENSMUSG00000019173	N/A	4827.2	4589.2	4391.6	4599.2	4652.7	4794.7	4123.5	4269.8	4808.3	4610.2	4320	4223.8	4147	4633.9	4453.7	4453.3	4804.7	4445.4	4306.6	4395.6
ENSMUSG00000019178	N/A	1.834	0.8074	2.04	1.2563	0	2.2832	3.4571	6.569	2.3946	1.8608	1.3762	1.0934	2.3697	5.3992	2.9781	1.4482	2.3029	2.8278	1.4406	2.5849
ENSMUSG00000019179	N/A	9601.2	8918.5	8998	7713.5	8225.6	9453.5	7943.6	8885.4	8196.6	8450	9690	8388.5	8154.2	7889.6	7165.3	9310.6	8979.8	8757.8	8152.9	7161.4
ENSMUSG00000019188	N/A	2188.6	2252.6	2160.4	2184.7	2239.1	2306	2155.5	2164.5	2133.5	2208.8	2334.1	2351.9	2278.5	2459.4	2180	2569.2	2510.2	2399	2387	2350.9
ENSMUSG00000019189	N/A	4560.6	4535.1	4300.4	4380.6	4157.8	4544.7	4335.2	4699.3	4888.5	4155.2	4266.3	3670.5	4113.8	3990	3819.4	4186.8	4292.6	4108.9	4249.7	4178.4
ENSMUSG00000019194	N/A	8508.1	7530.6	7509.3	5827.9	6971.4	7162.3	6360.2	6849	7052	6238.4	7567.8	5989.6	5942.1	6446.7	5400.7	6570.6	7184.3	5800.9	6623	5589.8
ENSMUSG00000019210	N/A	13293	12470	12677	12103	12023	12386	12197	12435	12047	12309	12601	12469	12388	12182	11503	12928	12829	12564	12031	11211
ENSMUSG00000019214	N/A	57.466	62.17	49.47	54.02	53.087	37.672	48.399	50.089	43.102	44.66	60.554	33.895	53.319	83.688	108.7	28.964	39.917	51.844	41.776	40.065
ENSMUSG00000019230	N/A	11.616	5.6518	11.22	11.306	7.5838	17.124	10.371	4.1056	10.775	7.4433	16.515	10.934	11.849	10.798	4.4671	18.827	7.6764	4.7131	2.8811	14.217
ENSMUSG00000019232	N/A	390.04	369.79	450.84	412.06	447.45	422.39	335.34	491.85	465.74	401.94	712.88	896.58	900.49	819.34	917.25	767.56	718.51	847.41	814.64	1009.4
ENSMUSG00000019235	N/A	1833.4	1706	1620.8	1680.9	1406.8	2110.8	1618.8	1667.7	1864.2	1622.6	1502.8	1391.9	1257.1	1347.1	1319.3	1721.9	1622	1330	1361.3	1377.7
ENSMUSG00000019254	N/A	4071.6	4525.5	4226.9	4327.9	4357.9	4604	3937.6	4324	4621.5	4298.5	4068.1	4148.3	3936.1	4602.9	4397.1	4146.3	4314.1	4173.9	4163.9	4358.1
ENSMUSG00000019256	N/A	521.48	448.11	517.14	552.76	494.85	497.73	535.85	510.74	477.71	510.8	521.59	510.61	492.9	435.99	501.81	501.09	492.06	444.91	460.98	474.32
ENSMUSG00000019261	N/A	1650.6	1526	1458.6	1398.2	1586	1558.3	1054.4	1407.4	1703.7	1399.3	1511.1	1262.9	1139.8	1430.8	1228.5	1580	1599.8	1293.3	1334	1112.8
ENSMUSG00000019295	N/A	917.02	949.5	848.14	807.78	892.05	901.86	920.45	885.17	869.22	842.95	846.37	917.35	864.95	838.23	759.41	906.59	878.18	900.2	863.62	761.24
ENSMUSG00000019297	N/A	385.15	310.85	366.18	329.14	342.22	399.56	349.17	380.18	330.45	363.79	415.62	360.82	328.21	411.69	378.22	430.12	406.85	377.99	417.76	417.45
ENSMUSG00000019301	N/A	3.6681	4.8444	5.1	8.7939	4.7399	13.699	6.0499	11.496	2.3946	9.3041	5.5049	5.467	4.7394	5.3992	7.4452	10.138	12.282	11.311	12.245	9.047
ENSMUSG00000019302	N/A	21158	21595	22082	20896	21862	23051	19982	21915	22818	22587	23316	20785	20811	21984	21325	22692	23361	22266	21398	20977
ENSMUSG00000019303	N/A	40.349	60.555	43.35	43.97	45.503	31.965	57.042	41.877	58.667	49.312	34.405	59.043	41.47	59.392	46.16	41.999	50.664	48.073	39.615	58.159
ENSMUSG00000019312	N/A	38.515	46.022	41.82	31.407	21.804	28.54	55.314	33.666	34.721	27.912	19.267	44.829	18.958	17.548	19.357	20.275	37.614	21.68	33.853	38.773
ENSMUSG00000019320	N/A	60.523	100.12	73.951	56.532	56.879	41.097	88.156	87.86	62.258	65.129	35.782	49.203	34.361	32.395	43.182	30.413	66.785	54.672	69.147	52.99
ENSMUSG00000019326	N/A	15.895	16.955	23.97	38.945	29.387	17.124	19.014	20.528	40.707	21.399	12.386	19.681	20.143	25.646	10.423	18.827	26.867	26.393	19.448	31.018
ENSMUSG00000019338	N/A	1446.4	1303.1	1406.1	1307.8	1368.9	1371	1392.3	1397.6	1591.2	1355.6	1067.9	1052.9	994.1	1074.5	1061.7	1122.4	1139.9	999.17	1120.8	1111.5
ENSMUSG00000019359	N/A	140	163.9	141.27	182.16	131.77	148.41	174.58	96.893	199.95	136.77	103.22	150.89	103.08	164.68	154.86	139.03	123.59	121.6	122.45	183.53
ENSMUSG00000019362	N/A	1411.6	1337	1318.4	1233.7	1206.8	1427	1297.3	1252.2	1252.4	1136	1344.6	1302.2	1279.7	1255.3	1158.5	1414.9	1513.8	1294.2	1404.5	1227.8
ENSMUSG00000019368	N/A	7.9475	7.2666	11.73	3.7688	8.5318	20.549	10.371	16.422	11.973	7.4433	13.762	5.467	3.5546	10.798	29.781	11.586	6.9087	13.197	7.2028	6.4621
ENSMUSG00000019370	N/A	54946	63432	56711	60725	61817	57560	52813	56333	60069	62061	54895	59204	54628	66278	61444	53445	53574	57099	52236	56376
ENSMUSG00000019373	N/A	1982.6	2161.4	2170.1	2105.5	2105.5	1969.2	2218.6	2127.5	2091.6	2143.7	1841.4	2054.5	2011.9	1874.9	1958.1	1823.3	1810.1	2070.9	2121.2	1987.8
ENSMUSG00000019428	N/A	11644	9753.4	10095	9883.1	9999.3	10866	9166.5	9579.2	10214	9298.5	9701	9858	8410.1	9363.6	9163.5	11159	10468	9306.5	9442.2	8592.1
ENSMUSG00000019429	N/A	0	1.6148	1.53	0	2.8439	0	1.7286	2.4634	1.1973	1.8608	0	1.0934	0	0	4.4671	0	1.5353	0	1.4406	0
ENSMUSG00000019432	N/A	6160.5	5749.5	5934.9	6074.1	5729.6	6560.7	5697.3	5796.3	6039.1	5741.6	6538.4	5849.6	5696.8	6121.4	5689.6	6664.7	6657.7	6190.2	5578.6	5985.2
ENSMUSG00000019433	N/A	2380	2250.2	2090.5	2189.7	2282.7	2280.9	2030.2	2004.4	2374.2	2123.2	2218.5	2074.2	1901.7	2371.6	2095.1	2488.1	2491	2234	2016.1	1991.6
ENSMUSG00000019437	N/A	798.42	743.61	741.04	644.47	661.69	740.89	760.56	700.42	723.15	574.06	547.74	618.86	641.01	619.56	728.14	628.53	553.47	617.41	548.85	633.29
ENSMUSG00000019461	N/A	625.41	613.62	626.29	704.77	625.67	633.58	588.57	577.25	732.73	580.58	518.83	432.98	401.67	550.72	492.87	540.19	564.21	476.02	434.33	522.14
ENSMUSG00000019464	N/A	58.078	62.977	65.791	72.864	89.11	57.08	63.956	78.828	63.456	60.477	57.801	71.07	61.613	113.38	99.766	82.549	87.511	73.524	74.189	80.131
ENSMUSG00000019467	N/A	7392.4	7366.7	7487.4	6922.1	7163.9	7196.6	6438.9	6669.2	6846	6546.4	7384.8	6808.5	6655.4	7688.5	6536.9	6624.2	7024.7	6788.7	6764.2	6880.9
ENSMUSG00000019470	N/A	1494.1	1480	1411.2	1395.7	1352.8	1504.6	1250.6	1315.4	1455.9	1404	1290.9	1350.3	1247.7	1298.5	1206.1	1390.3	1469.3	1335.7	1282.1	1302.8
ENSMUSG00000019471	N/A	2306.6	1941.8	1896.7	1845.5	1950.9	2182.7	1817.6	1871.3	2022.2	1784.5	2140	1782.2	1631.6	1734.5	1767.5	2334.5	2126.4	1929.5	1817.3	1644
ENSMUSG00000019478	N/A	1267.9	1048	1089.4	981.15	987.79	1078.8	954.16	1028.9	1119.5	935.99	990.88	1023.4	913.53	851.73	795.15	919.62	1055.5	920.94	965.18	896.95
ENSMUSG00000019487	N/A	155.28	187.32	176.97	190.95	185.8	183.8	154.71	170.79	220.3	173.99	136.25	154.17	175.36	205.17	187.62	156.41	198.05	171.56	167.11	187.4
ENSMUSG00000019489	N/A	0	0	0	1.2563	0.94798	2.2832	0.86428	0	0	1.8608	0	0	0	1.3498	1.489	0	0	0.94262	0.72028	0
ENSMUSG00000019494	N/A	3218.1	2825.1	2742.3	2679.6	2387	2956.7	2497.8	2754	2638.8	2627.5	3177.7	2542.1	2624.5	2559.2	2375	3005.1	2947.7	2678.9	2644.9	2504.7
ENSMUSG00000019505	N/A	49431	48400	46381	46330	46162	49965	43001	45370	48017	47613	49138	48830	42172	46656	45268	50672	50878	47414	46639	43555
ENSMUSG00000019518	N/A	794.14	697.59	812.95	825.37	801.04	816.24	668.09	867.11	860.84	762.94	923.44	816.76	889.83	809.89	842.8	984.79	783.76	842.7	845.61	873.68
ENSMUSG00000019528	N/A	946.97	965.65	937.39	893.21	864.56	914.41	983.55	923.76	899.15	839.23	1030.8	923.91	1004.8	901.67	878.53	939.9	954.94	956.76	983.18	912.46
ENSMUSG00000019539	N/A	44.628	76.703	73.951	57.789	81.526	73.062	104.58	69.795	77.823	84.668	0	100.59	79.386	105.29	44.671	68.067	118.98	54.672	73.469	116.32
ENSMUSG00000019558	N/A	4168.8	3919.1	4072.9	4002.5	3986.3	4362	4122.6	4170.5	4220.4	3846.3	4482.3	4234.7	4070	3811.9	4004	4081.1	4122.2	4089.1	4194.2	4038.8
ENSMUSG00000019564	N/A	245.15	235.76	241.23	258.79	273.02	333.34	258.42	273.43	287.35	291.22	251.85	266.79	276.07	272.66	268.03	247.65	278.65	265.82	260.74	246.85
ENSMUSG00000019577	N/A	333.79	312.46	343.74	422.11	346.01	357.32	464.98	351.44	375.94	426.13	242.21	302.87	341.24	368.5	415.44	292.54	296.31	361.96	303.96	323.11
ENSMUSG00000019578	N/A	2738.2	3063.3	2849.9	3092.9	3000.4	2890.5	2537.5	2771.3	3218.3	2791.2	2603.8	2581.5	2534.4	2880.5	2789	2527.2	2919.3	2749.6	2734.2	2900.2
ENSMUSG00000019579	N/A	1047.8	960.8	923.11	908.29	803.89	946.38	946.38	918.84	872.81	788.99	1101	835.35	950.26	965.12	810.04	1122.4	1071.6	1017.1	949.33	801.31
ENSMUSG00000019590	N/A	2869.7	2393.9	2635.2	2376.9	2285.6	2793.5	2385.4	2676.9	2423.3	2377.2	3139.2	2625.2	2729.9	2647	2379.5	3193.3	3003.8	2952.3	2907.8	2371.6
ENSMUSG00000019647	N/A	866.27	1013.3	926.17	966.08	1048.5	914.41	955.03	914.73	1066.8	985.31	653.7	810.2	658.78	732.95	690.91	586.53	780.69	751.27	677.06	803.89
ENSMUSG00000019659	N/A	664.53	703.24	634.96	652.01	681.6	629.02	613.64	652.79	648.92	629.89	590.4	674.62	605.46	595.27	623.91	605.36	685.5	611.76	665.54	597.1
ENSMUSG00000019689	N/A	344.19	311.66	297.84	223.62	245.53	285.4	254.96	283.29	209.52	234.46	312.4	259.13	254.75	247.02	245.69	341.78	324.71	300.69	282.35	226.18
ENSMUSG00000019699	N/A	6470.5	6460	6169.5	6174.6	6371.4	5781	7073.2	6031.2	5493.1	6592.9	6494.4	7243.7	7025	5728.6	7354.4	6349	6041.3	6907.5	7077.5	6649.6
ENSMUSG00000019710	N/A	1176.2	1205.4	1197.5	1190.9	1190.7	1150.7	1191.8	1271.9	1119.5	1134.2	1202.8	1318.6	1374.4	1289.1	1258.2	1242.6	1239.7	1344.2	1292.2	1322.2
ENSMUSG00000019715	N/A	2089.6	2123.5	2175.7	2027.6	2195.5	1963.5	1924.7	2006	2006.6	2220.9	2056.1	2180.2	1956.2	1965.3	2002.8	1989.9	2048.8	2239.7	1919.5	2132.5
ENSMUSG00000019718	N/A	73.361	72.666	73.441	46.482	72.046	73.062	67.414	73.901	86.204	72.572	66.059	49.203	55.688	59.392	75.941	70.963	82.137	59.385	56.902	72.376
