Name	Log2ratio_Log10fdr
Pex10	-0.423875053
2410004I01Rik	-0.423904644
St3gal1	-0.423940949
Slc5a6	-0.424223372
Afg3l1	-0.424409716
Wnt2b	-0.424585797
Vps4a	-0.424633791
Cuedc2	-0.424774753
Prph	-0.424960673
Duxbl3	-0.425170595
Nipsnap2	-0.425321941
AU019990	-0.425378296
Nme3	-0.425620316
Erlec1	-0.425973794
Nsmce1	-0.426054253
1700008J07Rik	-0.426130577
Prune1	-0.426272864
Nelfe	-0.426902054
Rsph6a	-0.427660543
Ctps2	-0.42785738
Alox8	-0.427939186
Tapbp	-0.42805962
Tbc1d30	-0.428074211
Ubxn11	-0.428990353
Trim27	-0.429481276
Gnb4	-0.430010356
B3gnt4	-0.430031725
Rsc1a1	-0.430236404
Sox4	-0.430830394
Pald1	-0.431266004
Gm3667	-0.432350555
Podxl	-0.432954393
4933439C10Rik	-0.433207802
Sema3f	-0.433866538
Fbxw9	-0.434304294
2700099C18Rik	-0.434812864
Myo18b	-0.434854653
Tmem266	-0.434909364
Igsf8	-0.435104745
Lpar5	-0.435556875
Fzd5	-0.435749412
Plp2	-0.436047889
Gm7536	-0.437189047
Tmem165	-0.437702856
Cog7	-0.437780332
Cpne9	-0.43786933
Dvl2	-0.437930538
Trim36	-0.438149387
Lrrc4c	-0.439061737
Naip6	-0.439178736
4930451G09Rik	-0.439800961
Wdpcp	-0.439859034
Polq	-0.440767082
C1qtnf6	-0.44100292
Ppp1r36	-0.442177861
Egfl8	-0.443250604
Xpo6	-0.443443359
Grb7	-0.443482186
Washc3	-0.443763167
Tcf7l1	-0.444033633
Glrp1	-0.444133185
Aif1l	-0.444614846
Ric8a	-0.445436474
Tesk1	-0.445582557
Fgd2	-0.446046114
Psme2b	-0.446873657
Terb1	-0.44770099
Egfl6	-0.448182663
Gria4	-0.448406405
AW011738	-0.448422707
Smap1	-0.448617636
Hddc3	-0.449147509
Dync2li1	-0.449279755
Capg	-0.449528002
Cfap206	-0.449562043
Tcea2	-0.450616702
Smpdl3a	-0.45119497
Nrm	-0.451241094
Yif1a	-0.451908095
Neu2	-0.452075382
Gmfg	-0.452166131
Gm3005	-0.452206279
Ddx56	-0.453733908
Fads3	-0.453987088
Eepd1	-0.454079849
Smarcd3	-0.454138587
Btn2a2	-0.455521382
Rbks	-0.455849466
Fut4	-0.45618176
Erh	-0.456867942
Tmem18	-0.457638475
Rnaset2b	-0.457748436
Fam234a	-0.457817207
Tdrd5	-0.458683708
Lcorl	-0.458774354
Usp22	-0.458782145
Mtx1	-0.459113545
Efcab10	-0.459173215
Gm5148	-0.460283749
Dpep2	-0.460378316
Cend1	-0.460715411
Fam189b	-0.460945403
Eomes	-0.461231027
Uqcc3	-0.461255793
Tceal5	-0.461646222
Odf3l2	-0.46176766
Nme6	-0.462499408
Mapk13	-0.462544677
Acss1	-0.463217905
Sdc1	-0.46326649
Fsbp	-0.4635417
Ascl5	-0.463886304
Ssc4d	-0.464155458
Ptch2	-0.465186272
Vps35l	-0.465575339
Tacr2	-0.465595882
D630023F18Rik	-0.465633915
Arhgdig	-0.465865836
Abcd1	-0.466356184
Lgi2	-0.466757806
Oas1g	-0.467039544
Adgrb3	-0.467400333
Myo15	-0.469444048
Ankrd2	-0.469589532
Coq7	-0.47006772
Rabep2	-0.47062121
Esyt1	-0.470632719
Zfp641	-0.47179103
Prrx2	-0.471823832
4930556M19Rik	-0.47196174
Fchsd2	-0.472013145
Adam11	-0.472120813
Rnf225	-0.472159272
Jrk	-0.472460944
Plekhg6	-0.472475486
Clpb	-0.473515146
Irf6	-0.473963914
Ushbp1	-0.474176259
A230028O05Rik	-0.474535155
Haus4	-0.475111517
2310065F04Rik	-0.475524009
Cbx4	-0.475578998
Stmn4	-0.47564438
Gp9	-0.47583238
Washc1	-0.47605603
Lhfpl5	-0.476554357
Dph6	-0.476621844
Aldh3b2	-0.476784345
Gm15545	-0.476809248
Mettl24	-0.478234701
Podxl2	-0.478279143
Pcsk6	-0.478740454
2900005J15Rik	-0.479425465
Dgat1	-0.479531739
Engase	-0.479799686
Plcd1	-0.479909061
Ccl27a	-0.481060767
Cmtm5	-0.481738446
Gm16244	-0.482158818
Atxn7l2	-0.482384503
Thap6	-0.482618337
Extl1	-0.482822508
Insc	-0.482972957
Suv39h1	-0.483210957
Ndufaf3	-0.483887978
Selenoh	-0.483900136
A830029E22Rik	-0.484120858
Coq8a	-0.484211653
H2-Aa	-0.48432293
F5	-0.484992935
Pnma2	-0.485144167
Abtb1	-0.485226297
Sbk2	-0.485413151
Kirrel3	-0.487174551
Gpcpd1	-0.487540371
Elovl7	-0.487677556
Adora3	-0.487831283
Fam186a	-0.488293327
Vdr	-0.490142914
Slc23a2	-0.490645321
Trpt1	-0.490971058
Rest	-0.491023605
Ankrd28	-0.491205269
Lca5l	-0.49161353
Ergic3	-0.491761787
Ppp2r2b	-0.491841439
Rbpjl	-0.491884098
Dlgap1	-0.493154281
Gm10548	-0.493663297
Htr1a	-0.493854132
Fam102a	-0.49414189
Mmgt2	-0.495830299
Frs3	-0.496172506
Pemt	-0.496177337
Htr7	-0.496704734
Mmp14	-0.497513104
Icam2	-0.497772603
Osbpl5	-0.497819683
Slc25a1	-0.497833639
Dalir	-0.498503555
Slc27a1	-0.498777043
Agfg2	-0.498811686
Cul9	-0.499177183
Frat1	-0.499320541
Mgst3	-0.49977165
Arl4c	-0.500273009
Osgepl1	-0.500288715
Stard6	-0.500397457
Ppp2r5b	-0.501336345
6820408C15Rik	-0.501461037
Far2	-0.502325421
Vsx2	-0.502527887
Nlrp1b	-0.502857999
BB031773	-0.502917305
Ogg1	-0.503061947
Tram2	-0.503154309
Col9a1	-0.503356694
Gm5577	-0.503378026
Epha3	-0.503815161
A630001G21Rik	-0.505024026
Ppdpf	-0.50594455
Stat4	-0.508350354
Fbxo27	-0.508540093
Marchf10	-0.508724537
Rps6kl1	-0.509316478
Fam50a	-0.50959273
Lrrc75a	-0.509996121
Mospd3	-0.510291998
Dennd4b	-0.510927296
Cd320	-0.51110916
Mrps10	-0.511979617
Rnf208	-0.51334155
Ehhadh	-0.513933615
Pccb	-0.51433819
Rimklb	-0.514549088
Shc2	-0.51489007
AW112010	-0.515501319
Sp7	-0.515691256
Gm13982	-0.515699096
Cenpb	-0.516196194
Pcnx3	-0.516743714
Prdm8	-0.517524919
Vwa8	-0.517659018
Mzt2	-0.518779006
Pih1d2	-0.52036466
Fgd3	-0.520572443
Gm266	-0.520703455
Gm10451	-0.520733008
Srpk3	-0.521554659
5430405H02Rik	-0.522649527
Pkdcc	-0.52328092
Slc22a1	-0.523514759
Col15a1	-0.523551326
BC030500	-0.52358751
Mocs1	-0.524586839
Arpin	-0.524895615
Prss50	-0.525061712
Nr1d1	-0.525618175
Ccdc189	-0.525950098
Apbb1ip	-0.52621224
Btd	-0.527103968
Kdm4d	-0.528078971
4930513N10Rik	-0.528841521
En2	-0.528874175
Pld2	-0.529566963
Sox2	-0.529823058
Dnah1	-0.530283842
Gprc5d	-0.530555758
Fancm	-0.530983045
Eva1b	-0.531079878
Ppp3r2	-0.531238482
Fabp3	-0.531726014
Mapk3	-0.531750803
Pacs1	-0.533648108
Upk1b	-0.533775779
Gm10532	-0.535744116
Cygb	-0.535826342
Use1	-0.536292948
1700055D18Rik	-0.537791805
2810404M03Rik	-0.537802294
Qdpr	-0.538211159
Gpr61	-0.539069339
Capn12	-0.539075291
Hes6	-0.53935546
Eef2kmt	-0.539359336
Actl6b	-0.540162791
Cldn23	-0.540687691
B130034C11Rik	-0.542576909
Phldb1	-0.543004013
Mpst	-0.543780846
Dennd1a	-0.544405719
Rasa3	-0.544567387
Pnpla3	-0.545191258
Rtkn2	-0.54606618
Gm16027	-0.546573656
Ciart	-0.546878228
A430108G06Rik	-0.548000003
Odf3b	-0.548436791
Lars	-0.548948311
Glce	-0.549013303
B230110C06Rik	-0.549793103
Nim1k	-0.55030914
Bcl6b	-0.550951745
Tmem201	-0.551569692
Tpcn2	-0.551673372
Ppp1r26	-0.552175058
Dok5	-0.552291695
Lexm	-0.552533626
Sugp1	-0.552713185
Foxp4	-0.553316948
Shisa2	-0.554619356
Cd68	-0.554740796
Piezo1	-0.554933928
Hscb	-0.554979891
B3gntl1	-0.55533015
Ccdc88b	-0.555413444
Duxbl2	-0.555731908
Ngfr	-0.555946314
Znhit2	-0.556688023
Zbed5	-0.557418173
Hddc2	-0.559063217
Cldn20	-0.561198425
Gjc2	-0.562182264
Fbl	-0.56243577
2310010J17Rik	-0.562642016
Cc2d1b	-0.563772998
Tmem184b	-0.564384438
Ighmbp2	-0.564411838
Zfp438	-0.565022413
Ccnq	-0.565306388
Fzd6	-0.565533404
Plekhd1	-0.565636919
Pygb	-0.565662811
Rorb	-0.566859789
Rhobtb1	-0.567405336
Lancl2	-0.568097419
Homer3	-0.568651985
Ncapg	-0.568763116
Tmem132e	-0.569270454
Gm4335	-0.57018172
Nmi	-0.570459283
Wdr77	-0.572632377
Tlr12	-0.572774177
Zswim1	-0.573356539
Tmem141	-0.573461419
Abcb9	-0.574043584
Inpp5d	-0.574112702
Ccdc57	-0.574229871
Unc93b1	-0.574402995
Abca4	-0.575742947
Dipk1a	-0.576307699
Fbxo36	-0.576534564
Tex15	-0.576685189
Sh2d4a	-0.577499228
B3gnt6	-0.577641323
Mvb12a	-0.578066464
Gpr157	-0.578105347
Gck	-0.578278857
Yif1b	-0.57934949
Rnasek	-0.579491738
Lrrc14	-0.579749127
Septin4	-0.579968693
Gpr160	-0.580461073
Ddias	-0.581490185
Emid1	-0.582295176
AA413626	-0.582486987
Slc20a2	-0.582873161
Anapc7	-0.583891212
Wnt7a	-0.58389209
Gm10874	-0.584247209
Wdr54	-0.584618457
Cox7a2l	-0.585093607
Ufsp1	-0.587125767
Gabre	-0.587615704
Jpt1	-0.588115832
Fam241b	-0.588847254
Cd5	-0.589335462
Il1a	-0.589807576
Blm	-0.589998692
Prss22	-0.590300219
Ebf4	-0.591834114
Smyd1	-0.592617108
Pigb	-0.592686079
Rabl3	-0.59321222
Fhod3	-0.593259594
Rwdd2a	-0.594213936
Mir22hg	-0.594396047
Bmp8b	-0.594431467
Slc17a9	-0.595275524
Mpzl1	-0.595910923
Nfatc4	-0.597696037
Klf6	-0.598429933
Ptprr	-0.598550162
Pcbp4	-0.598972924
Mtg1	-0.599567726
Slc22a15	-0.601084343
1810021B22Rik	-0.601234639
Mex3b	-0.601779032
Ldhd	-0.60206552
Patz1	-0.60305725
H2-M3	-0.603113916
Commd5	-0.60360532
Wls	-0.604019821
4930523C07Rik	-0.604159966
Aldh3b1	-0.60425684
Gm5570	-0.60433061
Lcp1	-0.605490855
Gm6569	-0.605661989
Alg9	-0.6058767
0610010K14Rik	-0.60645611
Tbc1d7	-0.606663449
Gpank1	-0.606715679
Ptpn20	-0.606936566
9530036O11Rik	-0.607476859
Shtn1	-0.607510606
Prss45	-0.60754802
Fzd9	-0.608027582
Cyb561a3	-0.609027463
Slc25a12	-0.609198568
Pdzrn3	-0.61017271
Exosc8	-0.610241328
Stxbp2	-0.610649898
Gldc	-0.611311335
Lrrc24	-0.611424881
Gm37896	-0.611915668
Trappc4	-0.613104513
Ccdc106	-0.613395445
Vegfd	-0.613517357
Galk2	-0.613789476
Efcab7	-0.614371359
Dusp12	-0.615297609
Pcdh10	-0.61585821
Kcnq5	-0.616006905
Rbpms2	-0.616569882
5330413P13Rik	-0.617125279
Plscr1	-0.61724802
Gstm4	-0.62065308
Car10	-0.620736945
Tkfc	-0.621081108
2610306M01Rik	-0.62201904
Wif1	-0.62219733
Fndc7	-0.622369735
Frem1	-0.622890091
Chrna1os	-0.624650997
Zdhhc12	-0.624724875
Carm1	-0.625832126
Greb1l	-0.625875394
Rusc1	-0.627368412
Gm10334	-0.627736649
Plxdc1	-0.629126969
Rae1	-0.629224168
Casp12	-0.630229536
Vinac1	-0.631187488
Mmp2	-0.631669561
Hmgcs1	-0.633150166
Mlh1	-0.633345958
Arl8a	-0.633445165
Endov	-0.633471514
Tamm41	-0.63408245
E430018J23Rik	-0.634191548
Gm17251	-0.634503682
Sema4g	-0.634989406
Jag2	-0.635684025
Pym1	-0.635766121
Npr2	-0.635766132
Tomt	-0.636860128
Susd1	-0.637607415
Hdc	-0.637831339
Otos	-0.637890714
Prtg	-0.638668295
Bola1	-0.639226187
Hrh3	-0.640189118
Mx1	-0.640958873
Radil	-0.642210614
Abhd12b	-0.642265425
Mcidas	-0.642500346
Abca8a	-0.642655333
Mcoln1	-0.643122457
Prcp	-0.644662467
Chaf1a	-0.645488003
Gas1	-0.645855664
Rilp	-0.64622205
Ttf2	-0.646399968
Atp10b	-0.646425456
Spata32	-0.647163009
Rfx4	-0.648265287
Cpa4	-0.64833983
Rbm34	-0.648729508
Leng8	-0.649061595
Ppp3cc	-0.649643882
Alg5	-0.650204129
Dnaaf4	-0.650595089
Chmp6	-0.651425299
Adssl1	-0.652137107
Pomgnt1	-0.652178299
Phka2	-0.652238428
Sgtb	-0.653908668
Lgr4	-0.653945005
Vezt	-0.654156911
Stx3	-0.654807018
Fam184b	-0.655024034
Arl2	-0.655229018
Larp1b	-0.655928422
Pla2g4a	-0.656145541
Poln	-0.656939473
Ctsa	-0.657253687
Ttc39d	-0.657509501
Cyb5r1	-0.657593722
Cfap20dc	-0.657914502
Ptges2	-0.65850886
Pgap6	-0.659341551
Cyb5r3	-0.659402405
4933407L21Rik	-0.659628125
Slc7a8	-0.660518987
Capn1	-0.660905446
Rgs7	-0.661463357
Marveld1	-0.661501665
Crhr1	-0.661744605
Fancc	-0.661874914
St3gal5	-0.662163119
Pde6c	-0.662666997
Wtip	-0.663263519
Tex264	-0.667478732
Scrn1	-0.66825697
Gm3693	-0.668949982
Edn3	-0.669965288
Bche	-0.671071903
1700112J16Rik	-0.673595852
Pskh1	-0.674033864
Rsad1	-0.67461044
Fibp	-0.677506865
Mcm9	-0.678735206
Slc39a6	-0.678931511
Tiam1	-0.679545418
Arhgef16	-0.679858572
Padi2	-0.680357142
Gpr1	-0.681312582
Gab1	-0.681833173
Gm13033	-0.682203732
Dhcr24	-0.683894085
Slc39a8	-0.683946776
Tradd	-0.684716839
Pias3	-0.685060793
Casp3	-0.685962961
Kcnmb4os2	-0.686098871
Scarf1	-0.687643177
Dnajb3	-0.692776493
Ppp2r3d	-0.693350494
Txlnb	-0.694043181
Potegl	-0.694331561
Ifnar2	-0.695207466
Kptn	-0.695693822
Tbxa2r	-0.695809929
Mob3a	-0.698481422
Nacad	-0.699025225
Idua	-0.699199726
Sprn	-0.699609655
Scml2	-0.700024385
Rab4b	-0.700283729
Arap1	-0.700319249
Sh2d7	-0.701313656
Svbp	-0.701651128
Fadd	-0.702689331
Oip5	-0.703175656
Nhp2	-0.703523861
Eif2b3	-0.703533698
Hadh	-0.70519751
Adamtsl1	-0.706617241
Prps2	-0.707204789
Ddit4l	-0.707445925
Mrap2	-0.708538281
Cwc27	-0.708578054
R74862	-0.708925948
Alkbh7	-0.709639086
Pir	-0.710668228
Crtap	-0.711031105
2310039H08Rik	-0.71133626
BC034090	-0.711582603
Gm29508	-0.711776189
Tgtp2	-0.712043095
Hspb3	-0.712054307
Gm12630	-0.714004323
Zranb3	-0.714856415
Pdlim2	-0.714887874
Cd79b	-0.716526101
Dapp1	-0.722593731
Inca1	-0.723105379
Gm10288	-0.723228009
Vil1	-0.723880441
Optn	-0.724064363
Id3	-0.724173519
Stx2	-0.725193418
Dbh	-0.725756857
Lat2	-0.726811315
Yipf2	-0.727397531
Alad	-0.727472973
Avpi1	-0.727960027
Sim2	-0.728520045
Hirip3	-0.730472324
Arhgef33	-0.730629562
Aldh1b1	-0.731237406
Gm14317	-0.7313864
Sumo3	-0.731582834
Mex3d	-0.73248725
Sirt6	-0.735524694
A930017K11Rik	-0.735846887
Susd3	-0.736670178
Ltk	-0.73685376
Anapc5	-0.737161606
Tmem17	-0.737680832
2810454H06Rik	-0.737945577
Dffb	-0.738237441
Pifo	-0.738383279
Mmel1	-0.738527189
Rbl1	-0.738667498
Morn1	-0.739952688
Gm23512	-0.740531761
E2f1	-0.742121815
Cdnf	-0.743111704
Cntn6	-0.74319065
Exoc2	-0.743299163
Ablim3	-0.745460251
Gjb2	-0.74547636
Xrcc3	-0.74688613
Lmna	-0.74690547
Nr6a1	-0.747496719
Brat1	-0.748202845
Slc25a28	-0.748548426
Tmem196	-0.748715431
Gbp9	-0.750258498
Mtfr1l	-0.750810249
Bmx	-0.750896406
Snapc4	-0.752153807
Pdgfrl	-0.752433
Kdr	-0.753248392
Pdzd9	-0.753773931
Gpr21	-0.755251949
Rasa4	-0.755365875
Meltf	-0.755824347
Aco1	-0.758281748
Gtf2ird1	-0.759058514
Strada	-0.760308527
Vat1	-0.761951767
Npr1	-0.763037347
Miip	-0.763163303
Tmem86a	-0.763372705
Gm13754	-0.765128433
Mymk	-0.765785171
Upf3a	-0.767924391
Ptpmt1	-0.768162795
Ofd1	-0.76859427
2610203C22Rik	-0.769209296
Fcrlb	-0.769800553
Prx	-0.769936152
P2ry2	-0.771045817
Gm3033	-0.771606432
Zmynd12	-0.774171055
Myh10	-0.777044972
Zfp810	-0.777534812
H2-D1	-0.779220795
Smtnl2	-0.780639577
Kifc2	-0.780682174
Cd34	-0.781711344
Trim59	-0.782653193
Efhc2	-0.782720788
Rs1	-0.783251576
Dhrs11	-0.783775986
Rrbp1	-0.784894121
Gm10814	-0.785820041
Rsph1	-0.787244733
Zfp768	-0.788675009
Ntn4	-0.790479333
Dnaaf3	-0.790860986
Ednra	-0.791087425
Trp53i13	-0.791809585
Slc26a10	-0.79219936
Ephb6	-0.792664249
Plbd2	-0.794354727
Ehmt2	-0.794548778
Ccdc125	-0.794705135
Trim3	-0.796670248
Zfp558	-0.797172875
Prune2	-0.798141523
Fcor	-0.799344435
Cdhr3	-0.799440274
Rtel1	-0.800105735
Glis2	-0.800773156
Tcfl5	-0.800969506
4833418N02Rik	-0.801140378
Vegfb	-0.801365706
Sync	-0.801480669
Gadl1	-0.80222475
Map2k5	-0.802257835
Fxyd7	-0.802556452
Gtdc1	-0.802962708
Tie1	-0.803859525
Hexim2	-0.804180113
Mllt10	-0.807463266
Acat2	-0.80804274
Cpne2	-0.808321294
Gm15723	-0.809518938
Thnsl2	-0.809579323
Cetn3	-0.811923651
Trnau1ap	-0.81248487
Ogfod3	-0.812933936
Mrpl54	-0.81336274
Arhgef15	-0.813701348
Olfr464	-0.813858886
Mybpc3	-0.814488571
Zfp239	-0.814936782
Hdac3	-0.815559035
Pax6os1	-0.816202845
Flot2	-0.816929753
Ppm1j	-0.818015687
Dnajc4	-0.818883679
Ptpn6	-0.822002962
Myh1	-0.822699777
Csgalnact1	-0.826309868
Cenph	-0.826904818
Flywch2	-0.826906918
Naga	-0.827290462
Fcsk	-0.827520614
Smc1b	-0.827825349
Cdkl1	-0.829783196
Tgm3	-0.830895058
Ache	-0.832329614
Pcdh12	-0.832594854
Nkd1	-0.834032516
Gas2	-0.83426332
Cx3cr1	-0.834961506
Mcrs1	-0.83611807
Slc39a13	-0.836299006
Sh3glb2	-0.836655089
Ets1	-0.837112465
Zfand1	-0.839235769
Lamtor3-ps	-0.840898244
Tspoap1	-0.841393076
Map4k1	-0.84281348
Tmem175	-0.844525781
Ssu2	-0.844995885
Ccs	-0.845288714
Fbn1	-0.845625586
Yap1	-0.846080998
Col28a1	-0.846262271
1500004A13Rik	-0.846572877
Cdc42ep2	-0.849421612
Palm3	-0.849538905
Naxe	-0.850378243
Tuba1a	-0.851901772
Bnip1	-0.852062327
Gm11423	-0.854747236
Nudt6	-0.855710816
Apol10b	-0.855910673
Ndrg3	-0.856098991
Vps11	-0.856132829
Tkt	-0.856291303
Echs1	-0.856568687
R3hcc1	-0.858396524
Brca2	-0.858730521
Gapdh-ps16	-0.858998638
Sars2	-0.860366149
Ctla4	-0.860653365
Psmb9	-0.862843211
Tmem145	-0.863254542
Ccdc62	-0.86666533
Chrnb3	-0.866992688
Gm5127	-0.867508281
Krt2	-0.867966789
Klk8	-0.868389349
9330175M20Rik	-0.870345314
Itgb4	-0.87068872
Smco4	-0.870790054
Igdcc4	-0.870928693
Ebi3	-0.871114522
Chaf1b	-0.871628804
Tle2	-0.872058832
Slc25a18	-0.872153249
Gli3	-0.873697846
Gemin4	-0.875509944
2410002F23Rik	-0.875878666
Haghl	-0.876198847
Fancd2os	-0.878217825
Ttyh2	-0.878618841
Bcl2l2	-0.878644146
Wscd1	-0.880179962
H2-Ab1	-0.880280309
Fbxw17	-0.881328555
Slc28a2	-0.882443854
4933402D24Rik	-0.882943697
Cdk18	-0.883191189
Col4a3	-0.883265552
Itk	-0.883337471
Gucy1a1	-0.88465321
Diras2	-0.885366242
Rab7b	-0.885901429
Rbfa	-0.887257059
Igtp	-0.888200567
Kdelr3	-0.889914654
Cd93	-0.892266884
Brpf3	-0.897658999
Nr2e1	-0.8977455
Tceal6	-0.897823602
Mmrn2	-0.898922328
Gfra4	-0.899255753
Gm2061	-0.900187003
Erbb2	-0.901828138
Mboat1	-0.903202944
Syt15	-0.903447367
Ccdc80	-0.903488836
Zbp1	-0.903877566
0610040J01Rik	-0.907107362
Cryl1	-0.907729875
Kmt2b	-0.907831037
Alpl	-0.909026454
Cmbl	-0.909355235
Apobr	-0.910858495
Lamb3	-0.911114921
Nova1	-0.911359885
Tubg2	-0.915815386
Plppr1	-0.917848667
Mrps18b	-0.918147642
Plxna3	-0.918188293
Chadl	-0.918414793
Cdkn1c	-0.920282575
Nhlrc3	-0.921273968
Polr3g	-0.922022302
Art3	-0.922519594
Tcta	-0.923985268
Gm7467	-0.924820134
Msto1	-0.92551136
Lrrc3	-0.927394361
Plpp3	-0.928132832
Fap	-0.928849061
Rac3	-0.929234465
Add3	-0.930245695
Ppp1r3e	-0.93037605
Med30	-0.933778864
Gsap	-0.934436294
Slc4a5	-0.936037752
Chrna6	-0.936046001
1700088E04Rik	-0.938372632
Fasn	-0.938409488
Myo1d	-0.938645533
Cpa2	-0.940698912
Cndp2	-0.943732616
Cdon	-0.95059205
4930432K21Rik	-0.952814047
Gstt1	-0.954661041
Bhlha9	-0.955516843
Zfp217	-0.956783039
Gimap4	-0.959018828
Vtn	-0.959200364
Bin2	-0.959444313
1700093K21Rik	-0.961608561
Snn	-0.962728294
Sema3b	-0.965280882
Bbs2	-0.966550267
Cryga	-0.967040569
Kalrn	-0.968029153
E130307A14Rik	-0.968406947
Sox10	-0.970527988
Lmo4	-0.971509086
Cyp2c23	-0.972121605
Vwa5b2	-0.97566419
Otop3	-0.976886911
Chrac1	-0.979242482
Tmem51	-0.982150201
Cavin3	-0.982813669
Tssc4	-0.983822234
Ralb	-0.98391314
B430212C06Rik	-0.984130362
Dcaf12l2	-0.98585933
BC051142	-0.986749049
Litaf	-0.98724399
Srrm2	-0.988703551
Nipsnap3b	-0.990444884
Smyd5	-0.992073057
Casp9	-0.992221131
Smyd2	-0.992545411
3110070M22Rik	-0.993881191
Itgb3	-0.994599603
Slc25a35	-0.995293718
Syn2	-0.996605604
Slc41a3	-0.998877404
Serinc4	-1.000200069
C8g	-1.001595108
Tmem191c	-1.003702156
Ankmy2	-1.004871303
Gbp2	-1.005046494
Inhbe	-1.005969329
Atp13a5	-1.006281007
Tnnt2	-1.00767293
Gm12216	-1.013334981
Ccdc190	-1.013577801
Hrc	-1.014396002
Accs	-1.014919052
Pdgfrb	-1.015403074
Bmyc	-1.016245047
Cenpm	-1.016360723
4930486I03Rik	-1.019311969
Tbc1d17	-1.019857001
Slc22a23	-1.022019691
Ttc39a	-1.022850401
Hcst	-1.023387746
Rab40b	-1.023473776
Pgam2	-1.023625426
E030044B06Rik	-1.023767217
Cd74	-1.023778328
Hyi	-1.023996394
Prox2	-1.024137786
Nynrin	-1.024969702
Twist2	-1.025433114
Kif26a	-1.026270969
Evi2a	-1.027966425
Trappc12	-1.028999771
A830009L08Rik	-1.030115111
Hspg2	-1.030836496
Lrrcc1	-1.032562839
Mks1	-1.032815497
Pomt2	-1.034900779
Tapbpl	-1.034921409
Syt9	-1.036205573
1810062O18Rik	-1.037414457
Rorc	-1.038304197
Fabp5	-1.040325264
Lias	-1.043722022
Jsrp1	-1.044989143
Fendrr	-1.045421171
Oard1	-1.049707235
Tox	-1.051539998
Lrp2bp	-1.051709399
Aspa	-1.051792728
Tom1	-1.0537497
Haus1	-1.053817809
Plcd3	-1.054908102
Lmcd1	-1.057791442
Gpc4	-1.057924794
Kctd14	-1.058359318
Grb10	-1.059033331
Prob1	-1.060178155
Tubgcp2	-1.061779388
2210416O15Rik	-1.065886727
Zc3h4	-1.06615937
Ccdc96	-1.066425304
Pomc	-1.068300741
Clca3a1	-1.06925582
Gm14379	-1.069778504
Zbtb11os1	-1.072171346
Dmrtc1a	-1.076198283
Pou6f2	-1.076837752
Skap1	-1.078949073
Tomm6os	-1.082429988
Iqcb1	-1.082748411
Ednrb	-1.083899898
Cep164	-1.084603502
Zfp362	-1.084986069
D030028A08Rik	-1.08613014
0610009L18Rik	-1.087599951
Ttc38	-1.090812288
Mri1	-1.0911909
Slc4a3	-1.091445938
Gnai2	-1.092390638
Capn6	-1.092964365
Ppm1l	-1.093535069
Barx2	-1.09543395
Cdpf1	-1.099141607
Vsig8	-1.100027222
Ephx3	-1.100415591
Glp2r	-1.106926327
Lrrc18	-1.106929655
2900079G21Rik	-1.11126243
Rprm	-1.111650833
1190007I07Rik	-1.112461941
Mpg	-1.116621755
Dock6	-1.119830384
Tenm2	-1.122974508
Aspscr1	-1.123232089
Gm12108	-1.124092363
Otogl	-1.12426568
Fbxo17	-1.126269082
Casp4	-1.128461873
Abcg3	-1.128562141
Aldh3a1	-1.129267959
Fzd10os	-1.131848164
Cgref1	-1.132850027
Rft1	-1.133064542
Pipox	-1.135333617
Hhatl	-1.136351168
Gm5914	-1.136520893
Lgr6	-1.137371156
Fbxo6	-1.139552528
H2-Q6	-1.141643903
Gpr153	-1.144512287
Cdt1	-1.144976941
Gabrd	-1.145060541
Htra2	-1.146689644
Dcx	-1.148581117
1700095J03Rik	-1.150060429
Rnpepl1	-1.150872876
Sytl1	-1.159248122
Prr36	-1.161680136
4732414G09Rik	-1.162428958
Tmed1	-1.163045357
Slamf9	-1.163172232
Ap5b1	-1.164902763
Urm1	-1.16500246
Cables2	-1.165108877
Hsf4	-1.166220928
Sema6d	-1.167858605
B4galt3	-1.169329882
Arfgap3	-1.169780716
Asph	-1.170567684
Atp5g2	-1.171591941
Vstm5	-1.172082898
Ninj2	-1.172227129
Hdac7	-1.173429493
Tek	-1.174860715
Pcdh20	-1.177375941
Trim62	-1.177433987
Cacna1f	-1.17801463
Gpsm1	-1.18269969
B3gnt7	-1.185940844
Spag7	-1.186675948
Pkd2l1	-1.188706378
Slc40a1	-1.188947091
Tmem88b	-1.189243794
Cyth4	-1.189655682
Fbxo16	-1.19027862
Mettl22	-1.191733898
Pafah2	-1.194307586
Arsb	-1.198486365
Dkkl1	-1.198752488
Lig1	-1.201585664
Pecr	-1.203064972
Pcbd1	-1.204451221
Hdac9	-1.205752715
Marchf9	-1.205812431
Fat2	-1.207336641
G6pc3	-1.209512995
Agbl3	-1.209563704
Ssx2ip	-1.214929547
Icam4	-1.218321239
Pola2	-1.219295447
Lacc1	-1.222801065
Lypd6	-1.224041536
Cdkn3	-1.225815396
Tap2	-1.227775101
Cpped1	-1.231308507
Unc119	-1.231545407
Wnt10b	-1.234510354
Gm20878	-1.235166029
Ptpn21	-1.240477635
Aaas	-1.244388647
Prdx4	-1.244647497
Mvk	-1.245047509
Fahd2a	-1.247793267
Ing2	-1.252267206
Phlda3	-1.252814486
9330151L19Rik	-1.252880915
Gm5464	-1.253323943
Ldlr	-1.255734153
